visitor_id,visit_date,variant,clicked,converted,revenue,device,traffic_source
VIS-020419,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-011483,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Organic
VIS-037772,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-038219,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-034796,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-035152,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-000251,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-027154,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-020391,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-023432,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-004662,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-001540,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-042442,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-025675,2026-01-27,New Landing Page,1,0,0.0,Tablet,Paid Search
VIS-013357,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-000363,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-027111,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-008843,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-034773,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-036886,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-039147,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-018556,2026-01-27,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-033734,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-001835,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040922,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-022268,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-045355,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-013141,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-011533,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-019044,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-049678,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-016747,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-001851,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-030402,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-025641,2026-01-27,New Landing Page,1,0,0.0,Desktop,Organic
VIS-000894,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-025644,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-024122,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-023428,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-004787,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-048830,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-021897,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-045271,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-023107,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-005078,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-039115,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-011719,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-011535,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-015665,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-046096,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-023105,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-008938,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-008940,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-001411,2026-01-27,New Landing Page,1,1,153.61,Mobile,Paid Search
VIS-018654,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-025526,2026-01-27,New Landing Page,1,1,124.59,Desktop,Social
VIS-033798,2026-01-27,New Landing Page,0,0,0.0,Tablet,Email
VIS-046858,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-013315,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Email
VIS-011681,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Organic
VIS-003157,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-008999,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-024087,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-003585,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-008991,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007040,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-015678,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-025544,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-032453,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-031528,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-042543,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-007272,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-032446,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-041331,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-009775,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-024684,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-009031,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-011680,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-014497,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-044584,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-023833,2026-01-27,New Landing Page,1,1,129.83,Desktop,Social
VIS-027541,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-007261,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-008986,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-034864,2026-01-27,New Landing Page,0,0,0.0,Tablet,Email
VIS-029998,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016592,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-007055,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-013188,2026-01-27,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-036991,2026-01-27,Old Landing Page,1,0,0.0,Tablet,Social
VIS-048849,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-034856,2026-01-27,New Landing Page,1,0,0.0,Desktop,Organic
VIS-033979,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-002455,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-030013,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-038989,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-006105,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-010731,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-006126,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-025571,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-031656,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-010732,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-038659,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-030951,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-000980,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-020440,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Social
VIS-044790,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-023102,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-004968,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-044544,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-003173,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-020433,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-023625,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-016670,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-002586,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-039012,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-047643,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-027597,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-003635,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-013323,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-032252,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-029943,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-010703,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-029939,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-045657,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-011568,2026-01-27,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-029949,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-008971,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-015674,2026-01-27,New Landing Page,1,1,28.4,Tablet,Email
VIS-033780,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-037464,2026-01-27,New Landing Page,1,0,0.0,Mobile,Social
VIS-045658,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-006114,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Social
VIS-041364,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-001511,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-018626,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-046862,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-012438,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-008598,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-044972,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-028875,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Organic
VIS-005614,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-028872,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019830,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-026694,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-012750,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-031329,2026-01-27,Old Landing Page,1,0,0.0,Mobile,Social
VIS-008230,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-036221,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-033435,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-036465,2026-01-27,New Landing Page,0,0,0.0,Tablet,Email
VIS-039907,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-007765,2026-01-27,New Landing Page,1,1,129.71,Tablet,Organic
VIS-028856,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028854,2026-01-27,Old Landing Page,1,1,206.55,Mobile,Social
VIS-041696,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-035417,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-010224,2026-01-27,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-019835,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-009460,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-011344,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-005193,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-013931,2026-01-27,New Landing Page,1,1,69.98,Desktop,Social
VIS-006776,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-000431,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-037302,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-012943,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-013592,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-011152,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-002513,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-038487,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-022379,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-041679,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-003680,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-043541,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-013912,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-020912,2026-01-27,Old Landing Page,1,0,0.0,Tablet,Email
VIS-019845,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-019429,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-024499,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017493,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-022382,2026-01-27,New Landing Page,0,0,0.0,Tablet,Social
VIS-023911,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-024929,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007799,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-032100,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-036237,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-043081,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-035563,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-026319,2026-01-27,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-015481,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-036438,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-000454,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-006582,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-001813,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-049157,2026-01-27,Old Landing Page,1,0,0.0,Mobile,Paid Search
VIS-022399,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-046497,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-001220,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-028783,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040373,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-024480,2026-01-27,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-038005,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-024367,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-005214,2026-01-27,New Landing Page,0,0,0.0,Tablet,Paid Search
VIS-044470,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-008219,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-025029,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-024355,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-028831,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-005205,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-004551,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-036455,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-008200,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-037533,2026-01-27,Old Landing Page,1,0,0.0,Mobile,Social
VIS-018037,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Organic
VIS-013863,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022649,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Email
VIS-041708,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-017523,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-035841,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-011177,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-023756,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-049172,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028313,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-041665,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-006512,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-029011,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-023297,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-046384,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-024314,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040509,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-028174,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-019911,2026-01-27,New Landing Page,1,1,93.72,Mobile,Email
VIS-028993,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-006791,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Email
VIS-000782,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-039777,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Email
VIS-007715,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-018125,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-042045,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-049483,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-049191,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-005185,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-001716,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-048513,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-008367,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-030805,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-014013,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-011104,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-010273,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-009435,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-006483,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-047976,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-022988,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-007683,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-011370,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-004459,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-031356,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-034504,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-034206,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-042057,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019927,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-011860,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-029020,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-008368,2026-01-27,New Landing Page,1,0,0.0,Mobile,Paid Search
VIS-026784,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-019901,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-008346,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-016072,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-038011,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-013955,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-047477,2026-01-27,New Landing Page,0,0,0.0,Mobile,Email
VIS-023559,2026-01-27,Old Landing Page,1,1,65.38,Desktop,Email
VIS-043421,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-021314,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-039843,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-048696,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-019409,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-048533,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-025049,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-026240,2026-01-27,New Landing Page,1,0,0.0,Tablet,Paid Search
VIS-030627,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-028921,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-002728,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-036493,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-033473,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-002921,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-014859,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-007737,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-021312,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
VIS-022029,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-033022,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-021307,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-039409,2026-01-27,Old Landing Page,1,0,0.0,Desktop,Paid Search
VIS-025054,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-033027,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-037881,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Social
VIS-044358,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-011868,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-021031,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-048699,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-028962,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Paid Search
VIS-036511,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040483,2026-01-27,New Landing Page,1,1,42.62,Mobile,Social
VIS-006787,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-017400,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-008324,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-001667,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Email
VIS-038501,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-033033,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-023305,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-031314,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-045467,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-001160,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-028585,2026-01-27,New Landing Page,1,1,46.6,Desktop,Organic
VIS-001162,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-011286,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-035471,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-000078,2026-01-27,New Landing Page,0,0,0.0,Tablet,Social
VIS-043061,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-045867,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-040247,2026-01-27,New Landing Page,0,0,0.0,Tablet,Organic
VIS-011949,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019624,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-033256,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-033257,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-043059,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Email
VIS-040154,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Organic
VIS-028560,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017735,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Organic
VIS-047199,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-040126,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-036297,2026-01-27,New Landing Page,0,0,0.0,Tablet,Email
VIS-004510,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-043037,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-028623,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-045228,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-017679,2026-01-27,New Landing Page,0,0,0.0,Desktop,Email
VIS-003706,2026-01-27,Old Landing Page,1,0,0.0,Mobile,Social
VIS-047411,2026-01-27,New Landing Page,0,0,0.0,Tablet,Social
VIS-026569,2026-01-27,New Landing Page,0,0,0.0,Tablet,Social
VIS-019653,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-028557,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-013690,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-031232,2026-01-27,New Landing Page,0,0,0.0,Mobile,Organic
VIS-024409,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-019652,2026-01-27,New Landing Page,0,0,0.0,Tablet,Social
VIS-046253,2026-01-27,New Landing Page,0,0,0.0,Mobile,Paid Search
VIS-040113,2026-01-27,New Landing Page,0,0,0.0,Mobile,Social
VIS-040114,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-026561,2026-01-27,New Landing Page,0,0,0.0,Desktop,Paid Search
VIS-009928,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-032073,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Social
VIS-037546,2026-01-27,Old Landing Page,0,0,0.0,Desktop,Paid Search
VIS-049121,2026-01-27,New Landing Page,0,0,0.0,Desktop,Organic
VIS-007949,2026-01-27,Old Landing Page,0,0,0.0,Tablet,Email
VIS-036333,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Paid Search
VIS-019565,2026-01-27,New Landing Page,0,0,0.0,Desktop,Social
VIS-021364,2026-01-27,Old Landing Page,0,0,0.0,Mobile,Social
